"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
1068,"2018-11-01 18:12:35.0190","2018-11-01 18:30:23.6390",6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,152,"Ink Block - Harrison Ave at Herald St",42.345901,-71.063187,2014,"Subscriber",1982,1
1438,"2018-11-01 18:12:41.7290","2018-11-01 18:36:40.5440",31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,4136,"Subscriber",1990,1
908,"2018-11-01 18:12:49.2780","2018-11-01 18:27:57.3590",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,342,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,663,"Subscriber",1985,1
830,"2018-11-01 18:12:46.5850","2018-11-01 18:26:37.4400",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,113,"Andrew T Stop - Dorchester Ave at Dexter St",42.330473650415165,-71.05701684951782,3565,"Subscriber",1989,1
1286,"2018-11-01 18:12:54.6930","2018-11-01 18:34:21.0530",352,"Ring Rd",42.348278385426255,-71.08044855314802,282,"Stony Brook T Stop",42.316966,-71.104374,1549,"Subscriber",1979,2
1067,"2018-11-01 18:13:23.1790","2018-11-01 18:31:10.8490",52,"Newbury St at Hereford St",42.348717,-71.085954,131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,3582,"Subscriber",1994,1
1631,"2018-11-01 18:13:20.1630","2018-11-01 18:40:31.6740",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,42,"Boylston St at Arlington St",42.35256693391622,-71.06770543386118,3750,"Subscriber",1987,2
1882,"2018-11-01 18:13:40.6640","2018-11-01 18:45:03.4440",77,"Somerville City Hall",42.386844,-71.09812,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3571,"Subscriber",1993,1
1073,"2018-11-01 18:13:47.7780","2018-11-01 18:31:41.4240",107,"Ames St at Main St",42.3625,-71.08822,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,3405,"Subscriber",1970,1
566,"2018-11-01 18:13:56.3250","2018-11-01 18:23:22.9300",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,171,"Bunker Hill Community College",42.37408991426522,-71.06905996799469,3478,"Subscriber",1989,1
645,"2018-11-01 18:14:02.0510","2018-11-01 18:24:47.8710",115,"Porter Square Station",42.387995,-71.119084,234,"Broadway at Central St",42.39517150121575,-71.09850591982195,3769,"Subscriber",1991,1
734,"2018-11-01 18:14:05.8840","2018-11-01 18:26:19.9220",110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3745,"Subscriber",1993,1
879,"2018-11-01 18:14:09.8300","2018-11-01 18:28:49.8150",6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,152,"Ink Block - Harrison Ave at Herald St",42.345901,-71.063187,2371,"Customer",1969,0
224,"2018-11-01 18:14:12.5240","2018-11-01 18:17:57.1840",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,4204,"Subscriber",1997,1
536,"2018-11-01 18:14:21.6670","2018-11-01 18:23:18.0900",29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,8,"Union Square - Brighton Ave at Cambridge St",42.353334,-71.137313,3870,"Subscriber",1989,1
296,"2018-11-01 18:14:21.7130","2018-11-01 18:19:18.3880",115,"Porter Square Station",42.387995,-71.119084,71,"Conway Park - Somerville Avenue",42.383405,-71.107593,2116,"Subscriber",1991,1
629,"2018-11-01 18:14:32.7030","2018-11-01 18:25:02.4920",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,3506,"Subscriber",1990,1
321,"2018-11-01 18:14:33.0520","2018-11-01 18:19:54.2850",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3003,"Subscriber",1988,1
229,"2018-11-01 18:14:34.7270","2018-11-01 18:18:23.8170",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,189,"Kendall T",42.362427842912396,-71.08495473861694,2661,"Subscriber",1988,1
1134,"2018-11-01 18:14:53.0260","2018-11-01 18:33:47.4750",37,"New Balance - 20 Guest St",42.35732921867706,-71.14673539996147,344,"Commonwealth Ave at Chiswick Rd",42.34024644768889,-71.15168806174552,2671,"Subscriber",1990,2
2127,"2018-11-01 18:15:01.6760","2018-11-01 18:50:29.0570",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,175,"Brighton Center - Washington St at Cambridge St",42.34894857235593,-71.15027189254761,3514,"Subscriber",1983,1
1605,"2018-11-01 18:15:03.0400","2018-11-01 18:41:48.1300",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,332,"Harvard Ave at Brainerd Rd",42.34953016890375,-71.13022770741735,3496,"Subscriber",1987,2
1584,"2018-11-01 18:15:12.2490","2018-11-01 18:41:37.1660",122,"Burlington Ave at Brookline Ave",42.345733,-71.100694,339,"Archdale Rd at Washington St",42.29266592872725,-71.12119538714069,2784,"Subscriber",1967,1
279,"2018-11-01 18:15:20.7170","2018-11-01 18:20:00.5100",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,1273,"Subscriber",1994,1
1073,"2018-11-01 18:15:32.7820","2018-11-01 18:33:26.4170",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,3091,"Subscriber",1995,1
766,"2018-11-01 18:15:36.9620","2018-11-01 18:28:23.8920",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,2695,"Subscriber",1995,2
844,"2018-11-01 18:15:38.2980","2018-11-01 18:29:43.1980",192,"Purchase St at Pearl St",42.354659,-71.053181,121,"W Broadway at Dorchester St",42.335693,-71.045859,3704,"Subscriber",1992,1
536,"2018-11-01 18:15:54.2800","2018-11-01 18:24:50.4760",189,"Kendall T",42.362427842912396,-71.08495473861694,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,2137,"Subscriber",1972,1
12651,"2018-11-01 18:15:52.0590","2018-11-01 21:46:44.0520",61,"Boylston St at Fairfield St",42.348762,-71.082383,45,"Jersey St. at Boylston St.",42.3446808403874,-71.09785348176956,3445,"Subscriber",1988,1
1460,"2018-11-01 18:15:57.1080","2018-11-01 18:40:17.9410",107,"Ames St at Main St",42.3625,-71.08822,234,"Broadway at Central St",42.39517150121575,-71.09850591982195,2479,"Subscriber",1989,2
786,"2018-11-01 18:15:59.1590","2018-11-01 18:29:05.9060",31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,2583,"Subscriber",1958,1
450,"2018-11-01 18:16:06.6970","2018-11-01 18:23:37.2470",4,"Tremont St at E Berkeley St",42.345392,-71.069616,366,"Broadway T Stop",42.34278116224413,-71.05747275072645,3046,"Subscriber",1995,1
655,"2018-11-01 18:16:11.8520","2018-11-01 18:27:07.7490",110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,17,"Soldiers Field Park - 111 Western Ave",42.364263440638524,-71.1182756971175,3684,"Subscriber",1989,1
1201,"2018-11-01 18:16:09.1780","2018-11-01 18:36:10.9690",3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.34011512249236,-71.10061883926392,90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,2152,"Subscriber",1991,2
567,"2018-11-01 18:16:17.1320","2018-11-01 18:25:44.5630",352,"Ring Rd",42.348278385426255,-71.08044855314802,33,"Kenmore Square",42.348706,-71.097009,3180,"Subscriber",1995,2
1274,"2018-11-01 18:16:23.3990","2018-11-01 18:37:38.1910",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,3249,"Subscriber",1985,1
277,"2018-11-01 18:16:28.9520","2018-11-01 18:21:05.9740",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,149,"175 N Harvard St",42.363796,-71.129164,2754,"Subscriber",1978,1
318,"2018-11-01 18:16:29.4970","2018-11-01 18:21:48.4410",58,"Mugar Way at Beacon St",42.355536284897084,-71.07286870479584,4,"Tremont St at E Berkeley St",42.345392,-71.069616,4007,"Subscriber",1985,1
270,"2018-11-01 18:16:33.5590","2018-11-01 18:21:04.3950",53,"Beacon St at Massachusetts Ave",42.35082680669095,-71.0898108780384,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,4172,"Subscriber",1998,2
737,"2018-11-01 18:16:39.6480","2018-11-01 18:28:56.9140",24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,98,"Warren St at Chelsea St",42.371848,-71.060292,3867,"Subscriber",1979,1
787,"2018-11-01 18:16:41.0310","2018-11-01 18:29:48.7530",133,"Green Street T Stop - Green St at Amory St",42.310579,-71.107341,337,"Roslindale Village - South St",42.287072,-71.127754,1066,"Subscriber",1969,1
347,"2018-11-01 18:16:46.2530","2018-11-01 18:22:33.4020",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,1539,"Subscriber",1996,1
516,"2018-11-01 18:16:47.4290","2018-11-01 18:25:23.8740",334,"Mass Ave at Hadley/Walden",42.39120971915856,-71.12260755160605,71,"Conway Park - Somerville Avenue",42.383405,-71.107593,2102,"Subscriber",1992,2
168,"2018-11-01 18:16:50.3470","2018-11-01 18:19:38.5300",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,4018,"Subscriber",1990,1
1279,"2018-11-01 18:16:52.8410","2018-11-01 18:38:11.8790",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,3917,"Subscriber",1994,2
642,"2018-11-01 18:16:54.8400","2018-11-01 18:27:37.3580",50,"Boylston St at Berkeley St",42.3511419825475,-71.07329249382019,24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,2041,"Subscriber",1984,1
481,"2018-11-01 18:16:56.5300","2018-11-01 18:24:57.5560",26,"Washington St at Waltham St",42.341522,-71.068922,59,"Chinatown Gate Plaza",42.351356,-71.059367,3794,"Subscriber",1988,1
303,"2018-11-01 18:17:01.8190","2018-11-01 18:22:05.3640",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,177,"University Park",42.36264779118595,-71.10006093978882,2338,"Subscriber",1966,1
806,"2018-11-01 18:17:03.8250","2018-11-01 18:30:29.8630",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,107,"Ames St at Main St",42.3625,-71.08822,2301,"Subscriber",1990,1
517,"2018-11-01 18:17:03.5970","2018-11-01 18:25:40.9300",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,318,"Ames St at Broadway",42.3636929,-71.0875672,3298,"Subscriber",1994,2
1255,"2018-11-01 18:17:08.7910","2018-11-01 18:38:04.5460",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,189,"Kendall T",42.362427842912396,-71.08495473861694,2257,"Subscriber",1981,2
810,"2018-11-01 18:17:26.2910","2018-11-01 18:30:56.3370",23,"Boston City Hall - 28 State St",42.35892,-71.057629,57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,1683,"Subscriber",1966,1
316,"2018-11-01 18:17:28.6920","2018-11-01 18:22:45.1770",282,"Stony Brook T Stop",42.316966,-71.104374,125,"Hyde Square - Barbara St at Centre St",42.32176525723952,-71.10984160567114,2995,"Subscriber",1987,0
748,"2018-11-01 18:17:30.5870","2018-11-01 18:29:59.3480",59,"Chinatown Gate Plaza",42.351356,-71.059367,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2867,"Subscriber",1983,2
283,"2018-11-01 18:17:32.3680","2018-11-01 18:22:15.7740",100,"Davis Square",42.396969,-71.123024,118,"Linear Park - Mass. Ave. at Cameron Ave. ",42.397828,-71.130516,3213,"Subscriber",1984,2
350,"2018-11-01 18:17:36.2730","2018-11-01 18:23:27.0100",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2806,"Subscriber",1991,1
839,"2018-11-01 18:17:41.4330","2018-11-01 18:31:40.9810",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3522,"Subscriber",1989,2
854,"2018-11-01 18:17:45.9510","2018-11-01 18:31:59.9650",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,3632,"Subscriber",1993,1
1219,"2018-11-01 18:17:44.7680","2018-11-01 18:38:03.9380",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,66,"Allston Green District - Griggs St at Commonwealth Ave",42.34922469338298,-71.13275302578586,3675,"Subscriber",1988,1
879,"2018-11-01 18:17:45.6770","2018-11-01 18:32:25.2370",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,143,"EF - North Point Park",42.369885,-71.069957,3384,"Subscriber",1989,2
261,"2018-11-01 18:17:49.2410","2018-11-01 18:22:10.8460",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,177,"University Park",42.36264779118595,-71.10006093978882,2477,"Subscriber",1986,1
440,"2018-11-01 18:17:52.1890","2018-11-01 18:25:13.0360",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,26,"Washington St at Waltham St",42.341522,-71.068922,4052,"Subscriber",1994,1
246,"2018-11-01 18:17:58.8700","2018-11-01 18:22:05.8660",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,3255,"Subscriber",1996,1
3932,"2018-11-01 18:17:55.2510","2018-11-01 19:23:27.3790",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,4,"Tremont St at E Berkeley St",42.345392,-71.069616,976,"Subscriber",1974,1
796,"2018-11-01 18:17:57.4860","2018-11-01 18:31:14.1910",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,61,"Boylston St at Fairfield St",42.348762,-71.082383,3614,"Subscriber",1994,1
1366,"2018-11-01 18:17:59.4670","2018-11-01 18:40:45.9030",134,"Boylston St at Dartmouth St",42.350413,-71.07655,70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,2502,"Subscriber",1994,1
984,"2018-11-01 18:18:11.9770","2018-11-01 18:34:36.9210",143,"EF - North Point Park",42.369885,-71.069957,77,"Somerville City Hall",42.386844,-71.09812,3827,"Subscriber",1983,1
117,"2018-11-01 18:18:13.7540","2018-11-01 18:20:10.7610",9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,4118,"Subscriber",1994,1
294,"2018-11-01 18:18:14.7700","2018-11-01 18:23:09.3150",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3639,"Subscriber",1996,1
401,"2018-11-01 18:18:15.8400","2018-11-01 18:24:57.8370",52,"Newbury St at Hereford St",42.348717,-71.085954,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2414,"Subscriber",1996,1
688,"2018-11-01 18:18:25.0770","2018-11-01 18:29:53.2420",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,98,"Warren St at Chelsea St",42.371848,-71.060292,3474,"Subscriber",1966,1
480,"2018-11-01 18:18:27.0470","2018-11-01 18:26:27.0770",189,"Kendall T",42.362427842912396,-71.08495473861694,225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,3873,"Subscriber",1991,2
761,"2018-11-01 18:18:27.4400","2018-11-01 18:31:08.7070",361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,75,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,748,"Subscriber",1998,1
317,"2018-11-01 18:18:29.0610","2018-11-01 18:23:46.5250",115,"Porter Square Station",42.387995,-71.119084,140,"Danehy Park",42.388966,-71.132788,3342,"Subscriber",1996,2
729,"2018-11-01 18:18:29.3800","2018-11-01 18:30:38.9000",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,364,"Tremont St at Northampton St",42.33889559644165,-71.08149975611013,1967,"Subscriber",1988,1
451,"2018-11-01 18:18:30.4130","2018-11-01 18:26:01.9160",108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,3555,"Subscriber",1992,1
757,"2018-11-01 18:18:29.2680","2018-11-01 18:31:07.2580",177,"University Park",42.36264779118595,-71.10006093978882,361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,2121,"Subscriber",1991,1
1617,"2018-11-01 18:18:48.0770","2018-11-01 18:45:45.5060",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,77,"Somerville City Hall",42.386844,-71.09812,3151,"Subscriber",1983,2
1950,"2018-11-01 18:18:50.4050","2018-11-01 18:51:21.2500",50,"Boylston St at Berkeley St",42.3511419825475,-71.07329249382019,333,"699 Mt Auburn St",42.37500235137831,-71.14871613699506,4200,"Subscriber",1975,2
298,"2018-11-01 18:18:51.0790","2018-11-01 18:23:49.3450",48,"Post Office Square - Pearl St at Milk St",42.356755,-71.055407,54,"Tremont St at West St",42.354979,-71.063348,3814,"Subscriber",1972,1
874,"2018-11-01 18:18:52.9780","2018-11-01 18:33:27.6300",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,1152,"Subscriber",1992,2
370,"2018-11-01 18:18:57.2080","2018-11-01 18:25:07.9630",134,"Boylston St at Dartmouth St",42.350413,-71.07655,54,"Tremont St at West St",42.354979,-71.063348,2476,"Subscriber",1991,1
383,"2018-11-01 18:18:56.0790","2018-11-01 18:25:19.4990",88,"Inman Square at Vellucci Plaza / Hampshire St",42.374035,-71.101427,221,"Verizon Innovation Hub 10 Ware Street",42.37250864997261,-71.11305356025696,2238,"Subscriber",1997,0
764,"2018-11-01 18:18:55.7840","2018-11-01 18:31:40.3070",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,115,"Porter Square Station",42.387995,-71.119084,2148,"Subscriber",1962,1
113,"2018-11-01 18:18:57.1170","2018-11-01 18:20:50.8620",361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,227,"Silber Way",42.34949599514002,-71.10057592391968,3278,"Subscriber",1999,1
533,"2018-11-01 18:19:07.9020","2018-11-01 18:28:01.3280",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,4003,"Subscriber",1989,1
595,"2018-11-01 18:19:20.9150","2018-11-01 18:29:16.3130",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,107,"Ames St at Main St",42.3625,-71.08822,2549,"Customer",1969,0
791,"2018-11-01 18:19:25.3760","2018-11-01 18:32:36.5250",54,"Tremont St at West St",42.354979,-71.063348,117,"Binney St / Sixth St",42.36616223459919,-71.08688293667001,4064,"Subscriber",1988,1
1473,"2018-11-01 18:19:28.2530","2018-11-01 18:44:01.5590",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,94,"Main St at Austin St",42.375603,-71.064608,2604,"Subscriber",1989,2
456,"2018-11-01 18:19:35.7200","2018-11-01 18:27:11.7200",53,"Beacon St at Massachusetts Ave",42.35082680669095,-71.0898108780384,10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,3723,"Subscriber",1998,1
752,"2018-11-01 18:19:46.1250","2018-11-01 18:32:18.3310",26,"Washington St at Waltham St",42.341522,-71.068922,23,"Boston City Hall - 28 State St",42.35892,-71.057629,2269,"Subscriber",1989,1
878,"2018-11-01 18:19:55.4370","2018-11-01 18:34:34.0260",90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,61,"Boylston St at Fairfield St",42.348762,-71.082383,3292,"Subscriber",1985,1
877,"2018-11-01 18:19:59.7130","2018-11-01 18:34:37.6520",57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3563,"Subscriber",1995,1
1035,"2018-11-01 18:20:08.5040","2018-11-01 18:37:23.5290",59,"Chinatown Gate Plaza",42.351356,-71.059367,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2218,"Subscriber",1988,2
1240,"2018-11-01 18:20:21.0270","2018-11-01 18:41:01.6660",361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,149,"175 N Harvard St",42.363796,-71.129164,2234,"Subscriber",1995,1
359,"2018-11-01 18:20:26.2700","2018-11-01 18:26:25.5810",69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,66,"Allston Green District - Griggs St at Commonwealth Ave",42.34922469338298,-71.13275302578586,4055,"Customer",1993,1
2585,"2018-11-01 18:20:30.7080","2018-11-01 19:03:36.1990",35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,346,"Cleveland Circle",42.335543083570826,-71.15061519672052,2911,"Subscriber",1957,1
1754,"2018-11-01 18:20:45.6990","2018-11-01 18:49:59.8720",143,"EF - North Point Park",42.369885,-71.069957,41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,2702,"Subscriber",1985,1
2423,"2018-11-01 18:20:56.5360","2018-11-01 19:01:20.1120",227,"Silber Way",42.34949599514002,-71.10057592391968,10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,3527,"Subscriber",1997,1
1395,"2018-11-01 18:21:00.2470","2018-11-01 18:44:15.3280",20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,167,"Ryan Playground - Dorchester Ave at Harbor View St",42.317642,-71.056664,3671,"Subscriber",1990,1
388,"2018-11-01 18:21:04.9070","2018-11-01 18:27:33.3050",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,3697,"Subscriber",1994,1
473,"2018-11-01 18:21:04.7590","2018-11-01 18:28:58.6270",331,"Huntington Ave at Mass Art",42.336585554561154,-71.0988699646623,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,3041,"Subscriber",1986,2
2669,"2018-11-01 18:21:06.9130","2018-11-01 19:05:36.4030",160,"Wentworth Institute of Technology - Huntington Ave at Vancouver St",42.33758601097239,-71.09627097845076,97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.36919031768079,-71.11714124679565,3140,"Subscriber",1989,2
1017,"2018-11-01 18:21:10.6460","2018-11-01 18:38:07.6470",78,"Union Square - Somerville",42.37980717512428,-71.09387040138245,328,"Grove St at Community Path",42.396386809455,-71.12011306006025,3309,"Subscriber",1985,1
1179,"2018-11-01 18:21:11.4200","2018-11-01 18:40:50.7080",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,282,"Stony Brook T Stop",42.316966,-71.104374,3820,"Customer",1969,0
338,"2018-11-01 18:21:16.3260","2018-11-01 18:26:54.9720",318,"Ames St at Broadway",42.3636929,-71.0875672,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,2965,"Subscriber",1977,1
1282,"2018-11-01 18:21:18.2320","2018-11-01 18:42:41.1460",110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,3920,"Subscriber",1985,1
192,"2018-11-01 18:21:20.1000","2018-11-01 18:24:32.1920",5,"Northeastern University - North Parking Lot",42.341814,-71.090179,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,4021,"Subscriber",1998,1
688,"2018-11-01 18:21:25.5830","2018-11-01 18:32:54.1700",108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,239,"Community Path at Cedar Street",42.39407223665884,-71.11133694648743,3468,"Subscriber",1989,1
530,"2018-11-01 18:21:37.1070","2018-11-01 18:30:28.0900",361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,2496,"Subscriber",2000,1
813,"2018-11-01 18:21:39.2210","2018-11-01 18:35:12.6220",9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,82,"Beacon St at Tappan St",42.33826680058037,-71.13894682028331,3055,"Subscriber",1994,1
997,"2018-11-01 18:21:43.8260","2018-11-01 18:38:20.8420",157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,296,"Farragut Rd at E. 6th St",42.3334,-71.02495,3796,"Customer",1988,1
351,"2018-11-01 18:22:08.1100","2018-11-01 18:27:59.1370",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,184,"Sidney Research Campus/ Erie Street at Waverly",42.35775309465199,-71.10393404960632,807,"Subscriber",1994,1
631,"2018-11-01 18:22:08.9200","2018-11-01 18:32:40.3080",77,"Somerville City Hall",42.386844,-71.09812,102,"Powder House Circle - Nathan Tufts Park",42.400877,-71.116772,2768,"Subscriber",1979,1
720,"2018-11-01 18:22:10.3520","2018-11-01 18:34:10.7220",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,621,"Subscriber",1976,2
511,"2018-11-01 18:22:12.3490","2018-11-01 18:30:43.8110",61,"Boylston St at Fairfield St",42.348762,-71.082383,120,"Beacon St at Charles St",42.356052,-71.069849,4135,"Customer",1969,0
1152,"2018-11-01 18:22:12.6200","2018-11-01 18:41:24.6370",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,228,"One Memorial Drive",42.361619320766856,-71.0804355052096,3167,"Subscriber",1984,1
981,"2018-11-01 18:22:14.4780","2018-11-01 18:38:35.5850",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,228,"One Memorial Drive",42.361619320766856,-71.0804355052096,3601,"Subscriber",1982,2
1224,"2018-11-01 18:22:15.2660","2018-11-01 18:42:39.4480",206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,88,"Inman Square at Vellucci Plaza / Hampshire St",42.374035,-71.101427,2092,"Subscriber",1992,1
